DateOfBite,Species,Breed,Age,Gender,SpayNeuter
October 09 2016,DOG,Staffordshire Bull Terrier,2,F,TRUE
October 12 2016,DOG,SHEPHERD,,U,FALSE
October 14 2016,DOG,Pit Bull,,U,FALSE
October 14 2016,DOG,Pit Bull,,U,FALSE
October 12 2016,DOG,"Shar-Pei, Chinese",2,M,TRUE
October 15 2016,DOG,TERRIER,,U,FALSE
October 14 2016,DOG,SHEPHERD,,U,FALSE
October 18 2016,DOG,Pit Bull,,U,FALSE
October 16 2016,DOG,American Pit Bull Mix / Pit Bull Mix,1900-01-04T00:00:00.000,M,TRUE
October 19 2016,DOG,American Pit Bull Mix / Pit Bull Mix,3,M,TRUE
October 20 2016,DOG,Shih Tzu,,U,FALSE
October 18 2016,DOG,Pit Bull,2018-04-05T00:00:00.000,M,TRUE
October 20 2016,DOG,Pit Bull,,U,FALSE
October 17 2016,DOG,WHITE POINT GRIFFON,5,M,TRUE
October 20 2016,DOG,Havanese,6,M,TRUE
October 21 2016,DOG,Rhodesian Ridgeback,5,F,TRUE
October 23 2016,DOG,MINI GOLDEN DODDLE,7,M,TRUE
October 17 2016,DOG,Bull dog,,U,FALSE
October 21 2016,DOG,Golden Retriever,,U,FALSE
October 22 2016,DOG,Pit Bull,2,M,FALSE
October 23 2016,DOG,POMSKY,8M,M,TRUE
October 22 2016,DOG,"Poodle, Standard",1,M,FALSE
October 26 2016,DOG,"Bull Dog, English",3,M,FALSE
August 30 2016,DOG,PIT BULL TERRIER,,U,FALSE
October 27 2016,DOG,Jack Russ,4,M,TRUE
October 17 2016,DOG,Golden Retriever,1,M,TRUE
October 26 2016,DOG,Pekingese,10,F,TRUE
October 28 2016,DOG,Bull dog,,U,FALSE
October 29 2016,DOG,Pit Bull,,M,FALSE
October 31 2016,DOG,Pit Bull,,U,FALSE
October 31 2016,DOG,Shih Tzu,9,F,FALSE
November 01 2016,DOG,Pit Bull,3,M,FALSE
November 01 2016,DOG,Pit Bull,4,M,FALSE
October 27 2016,DOG,Shiba Inu,8,M,TRUE
November 01 2016,DOG,American Pit Bull Terrier/Pit Bull,7M,F,FALSE
October 19 2016,DOG,PIT BULL MIX,,U,FALSE
November 03 2016,DOG,Pit Bull,,U,FALSE
November 06 2016,DOG,Yorkshire Terrier,,U,FALSE
November 03 2016,DOG,Pit Bull,,U,FALSE
November 05 2016,DOG,BORDER COLLIE & WHIPPET MIX,1,F,TRUE
November 05 2016,DOG,Cocker Spaniel,3,M,TRUE
November 03 2016,DOG,Pit Bull,3,M,TRUE
November 10 2016,DOG,TERRIER,,U,FALSE
November 12 2016,DOG,Pit Bull,6,F,FALSE
November 13 2016,DOG,American Pit Bull Mix / Pit Bull Mix,10,M,TRUE
November 14 2016,DOG,Golden Retriever,,U,FALSE
November 08 2016,DOG,Havanese,2,M,TRUE
November 15 2016,DOG,"Bull Dog, English",1,M,TRUE
November 18 2016,DOG,PUGGLE,6,M,TRUE
November 16 2016,DOG,Shih Tzu,8,F,TRUE
November 18 2016,DOG,Yorkshire Terrier,8,M,TRUE
November 06 2016,DOG,BOXER/ AMERICAN STAFFORDSHIRE,6,F,TRUE
November 21 2016,DOG,Labrador Retriever,,U,FALSE
November 20 2016,DOG,Mixed/Other,11,M,TRUE
November 11 2016,DOG,Pit Bull,8,F,TRUE
November 18 2016,DOG,LABRADOR MIX,4,M,TRUE
November 18 2016,DOG,Chihuahua,3,M,FALSE
November 21 2016,DOG,Yorkshire Terrier,1900-01-02T00:00:00.000,M,FALSE
November 20 2016,DOG,"Dachshund, Long Haired",7,M,TRUE
November 15 2016,DOG,Australian Shepherd,2,M,TRUE
November 19 2016,DOG,Pit Bull,7W,F,FALSE
November 15 2016,DOG,Rhodesian Ridgeback,2,F,TRUE
September 29 2016,DOG,Chihuahua,,U,FALSE
November 24 2016,DOG,CORGI MIX,2,F,FALSE
November 24 2016,DOG,Pit Bull,,U,FALSE
November 22 2016,DOG,Maltese,,U,FALSE
November 25 2016,DOG,Pit Bull,,U,FALSE
November 26 2016,DOG,Pit Bull,1,M,FALSE
November 28 2016,DOG,Dachshund Smooth Coat,,U,FALSE
November 28 2016,DOG,Labrador Retriever,3M,M,TRUE
November 26 2016,DOG,Miniature Pinscher,15,M,FALSE
November 25 2016,DOG,Chihuahua,,U,FALSE
November 25 2016,DOG,COCKER SPANIEL/ TOY POODLE,3,M,FALSE
December 01 2016,DOG,Staffordshire Bull Terrier,2,F,TRUE
November 28 2016,DOG,Bull dog,,U,FALSE
December 02 2016,DOG,American Pit Bull Mix / Pit Bull Mix,5,M,FALSE
November 29 2016,DOG,"Bull Dog, French",2,F,TRUE
December 02 2016,DOG,American Pit Bull Mix / Pit Bull Mix,1,M,FALSE
December 05 2016,DOG,Japanese Chin/Spaniel,2,M,TRUE
November 28 2016,DOG,American Pit Bull Terrier/Pit Bull,,M,TRUE
December 07 2016,DOG,DOGO ARGENTINO,1,M,TRUE
December 06 2016,DOG,American Pit Bull Mix / Pit Bull Mix,5,M,TRUE
December 06 2016,DOG,American Pit Bull Mix / Pit Bull Mix,5,M,TRUE
December 07 2016,DOG,Pit Bull,,U,FALSE
December 08 2016,DOG,SHEPERD,,U,FALSE
December 10 2016,DOG,PIT BULL CATTAHULA MIX,,U,FALSE
November 24 2016,DOG,Akita,,U,FALSE
December 03 2016,DOG,Cocker Spaniel,11,M,FALSE
December 10 2016,DOG,"Bull Dog, French",,U,FALSE
December 13 2016,DOG,Mixed/Other,,U,FALSE
December 14 2016,DOG,Boston Terrier,4,M,TRUE
December 17 2016,DOG,Pit Bull,,U,FALSE
December 17 2016,DOG,Dalmatian,,U,FALSE
December 19 2016,DOG,"Poodle, Standard",7,F,TRUE
December 14 2016,DOG,American Pit Bull Mix / Pit Bull Mix,4,M,TRUE
December 21 2016,DOG,Pit Bull,9M,F,FALSE
December 21 2016,DOG,Cocker Spaniel,2,M,TRUE
December 18 2016,DOG,Labrador Retriever,6,M,FALSE
December 20 2016,DOG,Boston Terrier,1,U,FALSE
December 14 2016,DOG,Pit Bull,1,U,FALSE
December 18 2016,DOG,Pit Bull,5,M,FALSE
December 18 2016,DOG,Pit Bull,5,M,FALSE
December 23 2016,DOG,GOLDEN DOODLE,3,M,TRUE
December 23 2016,DOG,MALTIPOO,7,M,TRUE
December 21 2016,DOG,Pit Bull,,U,FALSE
December 25 2016,DOG,Shih Tzu,9 MTHS,M,FALSE
December 25 2016,DOG,Cocker Spaniel,4,M,TRUE
December 24 2016,DOG,Shih Tzu,2,F,TRUE
December 26 2016,DOG,American Pit Bull Mix / Pit Bull Mix,4,F,FALSE
December 27 2016,DOG,American Pit Bull Terrier/Pit Bull,3,F,TRUE
December 22 2016,DOG,Pit Bull,2,M,TRUE
December 23 2016,DOG,BOXER AND PIT BULL MIX,5,M,TRUE
December 25 2016,DOG,Shih Tzu,3,M,FALSE
December 19 2016,DOG,SPRINGER SPANIEL MIX,,U,FALSE
December 27 2016,DOG,Shiba Inu,5,M,TRUE
January 02 2017,DOG,Dalmatian,9,M,FALSE
December 31 2016,DOG,Pit Bull,,U,FALSE
December 31 2016,DOG,Pit Bull,,U,FALSE
January 02 2017,DOG,Beagle,9,M,TRUE
January 02 2017,DOG,Pit Bull,,U,FALSE
December 13 2016,DOG,BASSET HOUND,9,M,FALSE
January 03 2017,DOG,Labrador Retriever,5,M,TRUE
January 03 2017,DOG,"Poodle, Standard",,U,FALSE
January 04 2017,DOG,BOXER MIX,9 MTHS,F,TRUE
December 28 2016,DOG,American Pit Bull Mix / Pit Bull Mix,4,M,FALSE
December 12 2016,DOG,Pit Bull,,U,FALSE
January 09 2017,DOG,Pit Bull,,U,FALSE
January 04 2017,DOG,Shih Tzu,10,M,TRUE
January 10 2017,DOG,TERRIER,,U,FALSE
January 09 2017,DOG,Yorkshire Terrier,7,M,FALSE
January 12 2017,DOG,Pit Bull,,U,FALSE
January 13 2016,DOG,Pit Bull,3,M,TRUE
January 12 2017,DOG,LOWCHEN,13,M,TRUE
January 13 2017,DOG,AUSTRALIAN HERD DOG,,U,FALSE
January 16 2017,DOG,Maltese,,U,FALSE
January 16 2017,DOG,Beagle,,U,FALSE
January 16 2017,DOG,Pit Bull,,U,FALSE
January 18 2017,DOG,LABRADOR MIX,5,M,TRUE
January 11 2017,DOG,CORGI MIX,9,F,FALSE
January 17 2017,DOG,TERRIER,,U,FALSE
January 17 2017,DOG,POODLE MIX,8,M,FALSE
January 08 2017,DOG,Mixed/Other,6,F,FALSE
January 18 2017,DOG,Mixed/Other,4,F,TRUE
January 16 2017,DOG,Pit Bull,,U,FALSE
January 19 2017,DOG,Mixed/Other,,U,FALSE
January 19 2017,DOG,Pit Bull,1,F,FALSE
January 21 2017,DOG,Siberian Husky,3,M,TRUE
January 21 2017,DOG,LABRADOR RETRIEVER MIX,9,M,TRUE
January 20 2017,DOG,American Pit Bull Mix / Pit Bull Mix,2,M,FALSE
January 23 2017,DOG,SHEPHERD/TERRIER X,4,F,TRUE
January 21 2017,DOG,Golden Retriever,10,M,FALSE
January 25 2017,DOG,German Shepherd,4 MTHS,F,FALSE
January 25 2017,DOG,Shih Tzu,6,M,TRUE
January 25 2017,DOG,Pit Bull,4,M,FALSE
January 25 2017,DOG,Mixed/Other,1,F,TRUE
January 24 2017,DOG,Chihuahua,,U,FALSE
January 07 2017,DOG,Pit Bull,5,M,TRUE
January 26 2017,DOG,Beagle,2,M,TRUE
January 28 2017,DOG,Yorkshire Terrier,,F,FALSE
January 28 2017,DOG,American Pit Bull Mix / Pit Bull Mix,1,M,FALSE
January 29 2017,DOG,Labrador Retriever,4.5,F,TRUE
January 28 2017,DOG,Chihuahua,,U,FALSE
January 30 2017,DOG,SHEPHERD,,U,FALSE
January 31 2017,DOG,Mixed/Other,,U,FALSE
January 31 2017,DOG,Great Dane,7,M,TRUE
January 31 2017,DOG,Boxer,1,M,TRUE
February 03 2017,DOG,HUSKY,,U,FALSE
February 06 2017,DOG,BOXER / PIT BULL MIX,6,F,TRUE
February 04 2017,DOG,Siberian Husky,9M,M,TRUE
January 25 2017,DOG,Tibetan Terrier,13,M,TRUE
February 02 2017,DOG,Bull dog,5,M,FALSE
February 04 2017,DOG,Cavalier King Charles Spaniel,10,M,TRUE
February 05 2017,DOG,Pit Bull,,U,FALSE
February 09 2017,DOG,Staffordshire Bull Terrier,1,M,FALSE
February 08 2017,DOG,Labrador Retriever,6,M,FALSE
February 12 2017,DOG,Bull dog,,U,FALSE
February 12 2017,DOG,LHASA APSO MIX,5,M,FALSE
February 13 2017,DOG,SCOTT TERRIER/SCHNAUZER X,3Y,M,FALSE
February 13 2017,DOG,TERRIER MIX,12,M,TRUE
February 11 2017,DOG,AUSTRALIAN CATTLE DOG,3,M,FALSE
February 12 2017,DOG,Bull Terrier,2,M,TRUE
February 14 2017,DOG,Pit Bull,,U,FALSE
February 17 2017,DOG,SHIH TZU MIX,,M,FALSE
February 20 2017,DOG,STAFFORDSHIRE MIX,2,M,FALSE
February 18 2017,DOG,Chihuahua Crossbreed,8,F,TRUE
February 21 2017,DOG,American Pit Bull Mix / Pit Bull Mix,4,M,FALSE
February 16 2017,DOG,Bichon Frise,6,F,TRUE
February 18 2017,DOG,Pomeranian,,U,FALSE
February 23 2017,DOG,American Pit Bull Terrier/Pit Bull,10M,M,FALSE
February 23 2017,DOG,Chihuahua,4,F,TRUE
February 27 2017,DOG,Pekingese,8,M,TRUE
February 25 2017,DOG,Dachshund Smooth Coat,,U,FALSE
February 26 2017,DOG,Pit Bull,,U,FALSE
February 28 2017,DOG,Pit Bull,5,M,TRUE
February 27 2017,DOG,Golden Retriever,,U,FALSE
February 23 2017,DOG,Pit Bull,4,M,TRUE
March 01 2017,DOG,RETRIEVER,,U,FALSE
February 25 2017,DOG,Golden Retriever,,U,FALSE
March 04 2017,DOG,Pit Bull,2,M,FALSE
March 04 2017,DOG,Golden Retriever,8 MTHS,M,FALSE
March 03 2017,DOG,Pit Bull,,U,FALSE
March 06 2017,DOG,Pit Bull,,U,FALSE
March 03 2017,DOG,FRENCH BULL DOG,3,M,FALSE
March 03 2017,DOG,COLLIE/LABRADOE,3,M,TRUE
March 01 2017,DOG,Pit Bull,,U,FALSE
March 02 2017,DOG,BRIARD,1,M,FALSE
March 06 2017,DOG,SPANIEL MIX,5,F,FALSE
March 05 2017,DOG,Beagle,11,M,TRUE
March 02 2017,DOG,Jack Russ,1,M,FALSE
March 08 2017,DOG,German Shepherd,6 MTHS,M,FALSE
March 12 2017,DOG,Pit Bull,,U,FALSE
March 12 2017,DOG,Pit Bull,8,M,TRUE
March 10 2017,DOG,COLLIE MIX,10,F,TRUE
February 24 2017,DOG,Pit Bull,,U,FALSE
March 10 2017,DOG,Mixed/Other,,U,FALSE
March 10 2017,DOG,American Pit Bull Terrier/Pit Bull,6,F,FALSE
March 16 2017,DOG,Bull dog,,U,FALSE
March 16 2017,DOG,American Staffordshire Terrier,5,F,TRUE
March 18 2017,DOG,Havanese,1,M,TRUE
March 19 2017,DOG,Bull dog,8,M,TRUE
March 18 2017,DOG,"Poodle, Standard",,U,FALSE
March 19 2017,DOG,Boxer,,U,FALSE
March 18 2017,DOG,Chihuahua,2,F,FALSE
March 21 2017,DOG,American Pit Bull Mix / Pit Bull Mix,2,F,TRUE
March 12 2017,DOG,Pit Bull,1,M,TRUE
March 19 2017,DOG,"Dachshund, Long Haired Miniature",4,M,TRUE
March 22 2017,DOG,Chihuahua,,U,FALSE
March 22 2017,DOG,Yorkshire Terrier,13,M,TRUE
March 12 2017,DOG,American Staffordshire Terrier,4,M,FALSE
March 25 2017,DOG,Chihuahua,,U,FALSE
March 24 2017,DOG,SHIH TZU MIX,6,M,TRUE
March 25 2017,DOG,Collie Crossbreed,,U,FALSE
March 25 2017,DOG,Chihuahua,10,M,FALSE
March 27 2017,DOG,Shih Tzu,,U,FALSE
March 23 2017,DOG,Possibly Pitbull mix,,U,FALSE
March 31 2017,DOG,Labrador Retriever Crossbreed,3,F,FALSE
March 31 2017,DOG,Beagle,,U,FALSE
April 02 2017,DOG,Pit Bull,3,M,TRUE
March 30 2017,DOG,"Poodle, Miniature",5Y,M,TRUE
April 02 2017,DOG,BOXER MIX,1,F,TRUE
April 06 2017,DOG,ENGLIH BULLDOG,8,F,TRUE
April 03 2017,DOG,Chihuahua,,U,FALSE
March 22 2017,DOG,TERRIER MIX,,U,FALSE
April 06 2017,DOG,American Staffordshire Terrier,2,M,FALSE
March 31 2017,DOG,American Staffordshire Terrier,1,M,TRUE
April 05 2017,DOG,Pit Bull,,U,FALSE
April 04 2017,DOG,SHEPERD,,U,FALSE
March 06 2017,DOG,Pit Bull,,U,FALSE
April 06 2017,DOG,"Collie, Smooth Coat",,U,FALSE
April 09 2017,DOG,Mixed/Other,1,U,FALSE
April 04 2017,DOG,Tibetan Terrier,8,M,TRUE
December 16 2016,DOG,Belgian Malinois,7,M,FALSE
April 09 2017,DOG,JACK RUSSELL TERRIER MIX,1,M,TRUE
April 08 2017,DOG,"Collie, Smooth Coat",,U,FALSE
April 11 2017,DOG,Pit Bull,,U,FALSE
April 10 2017,DOG,POODLE X,,U,FALSE
March 30 2017,DOG,Pit Bull,,F,FALSE
April 12 2017,DOG,MORKIE,1,M,TRUE
April 11 2017,DOG,PIT BULL / LABRADOR MIX,4,F,TRUE
April 07 2017,DOG,"Bull Dog, French",10,M,TRUE
April 15 2017,DOG,MALTESE / SHIH TZU MIX,5Y,M,TRUE
April 16 2017,DOG,Shih Tzu,8,F,TRUE
April 14 2017,DOG,Shiba Inu,13,M,TRUE
April 14 2017,DOG,"Poodle, Standard",1900-01-03T00:00:00.000,M,TRUE
April 15 2017,DOG,Lhasa Apso,,U,FALSE
April 15 2017,DOG,Doberman Pinscher,,U,FALSE
April 18 2017,DOG,Mixed/Other,2018-03-04T00:00:00.000,M,TRUE
April 13 2017,DOG,BRUSSELS GRIFFON/ SHIH TZU,7,M,TRUE
April 15 2017,DOG,MIXED BREED,4,M,TRUE
April 18 2017,DOG,Chihuahua,6,M,TRUE
April 20 2017,DOG,Pit Bull,3,M,TRUE
April 17 2017,DOG,Shih Tzu,3,M,FALSE
April 20 2017,DOG,Bull dog,5,M,TRUE
April 20 2017,DOG,STAFFORDSHIRE MIX,1,M,TRUE
April 21 2017,DOG,American Pit Bull Terrier/Pit Bull,6,M,FALSE
April 21 2017,DOG,American Pit Bull Mix / Pit Bull Mix,,U,FALSE
April 20 2017,DOG,Pit Bull,10M,F,TRUE
April 23 2017,DOG,CHIHUAHUA/ DACHSCHUND MIX,2,M,TRUE
April 22 2017,DOG,Pit Bull,2,M,FALSE
April 23 2017,DOG,Labrador Retriever,5,F,FALSE
April 25 2017,DOG,Rottweiler,,U,FALSE
April 24 2017,DOG,Pit Bull,,U,FALSE
February 28 2017,DOG,Mixed/Other,,U,FALSE
April 21 2017,DOG,American Pit Bull Terrier/Pit Bull,6,M,FALSE
April 21 2017,DOG,PITBULL/LAB MIX,7,F,FALSE
April 26 2017,DOG,"Schnauzer, Miniature",3,M,TRUE
April 26 2017,DOG,Bouvier Des Flandres,6,M,FALSE
April 29 2017,DOG,American Pit Bull Terrier/Pit Bull,3,M,FALSE
April 29 2017,DOG,Yorkshire Terrier,5,F,FALSE
April 30 2017,DOG,GOLDEN RETRIEVER/ LAB RETRIEVER,8,M,TRUE
April 30 2017,DOG,Brussels Griffon,,M,FALSE
April 29 2017,DOG,LABRADOR MIX,5,M,TRUE
May 01 2017,DOG,Chihuahua,9,M,TRUE
April 30 2017,DOG,RAT TERRIER,11,F,FALSE
May 01 2017,DOG,Pit Bull,,F,FALSE
May 02 2017,DOG,Yorkshire Terrier,,U,FALSE
April 30 2017,DOG,Golden Retriever,6,M,TRUE
April 29 2017,DOG,American Pit Bull Mix / Pit Bull Mix,5,F,TRUE
April 30 2017,DOG,American Pit Bull Mix / Pit Bull Mix,7M,F,TRUE
April 27 2017,DOG,Chihuahua,5,M,TRUE
May 03 2017,DOG,Maltese,,U,FALSE
May 04 2017,DOG,Shih Tzu,2M,F,FALSE
May 04 2017,DOG,Beagle,6,M,TRUE
May 06 2017,DOG,Bull dog,,U,FALSE
May 06 2017,DOG,Pit Bull,,U,FALSE
May 06 2017,DOG,Shih Tzu,,U,FALSE
May 06 2017,DOG,Shih Tzu,,U,FALSE
May 06 2017,DOG,"Collie, Border",,U,FALSE
April 28 2017,DOG,Chihuahua,2,M,TRUE
May 08 2017,DOG,MALTESE MIX,4,F,TRUE
May 06 2017,DOG,Labrador Retriever,1,M,FALSE
May 08 2017,DOG,Mixed/Other,,U,FALSE
May 06 2017,DOG,LHASA APSO / POODLE MIX,1900-01-08T00:00:00.000,M,TRUE
May 09 2017,DOG,Pug,,U,FALSE
May 10 2017,DOG,Pit Bull,1,M,FALSE
May 11 2017,DOG,American Pit Bull Mix / Pit Bull Mix,,F,FALSE
May 15 2017,DOG,DACHSHUND,7,M,TRUE
May 12 2017,DOG,Brittany Spaniel,11,F,TRUE
May 13 2017,DOG,Portuguese Water Dog,3,M,TRUE
May 12 2017,DOG,TERRIER MIX,6,M,TRUE
May 13 2017,DOG,Papillon,6,M,TRUE
May 05 2017,DOG,MIXED BREED,6,M,TRUE
May 17 2017,DOG,Chihuahua Crossbreed,2,F,FALSE
May 17 2017,DOG,Jack Russ,3,F,TRUE
May 18 2017,DOG,Golden Retriever,,U,FALSE
May 05 2017,DOG,Pit Bull,,U,FALSE
May 19 2017,DOG,Labrador Retriever,5,M,TRUE
May 11 2017,DOG,AFRICAN BOERBOEL,3,M,FALSE
May 17 2017,DOG,TERRIER,,U,FALSE
May 11 2017,DOG,Mixed/Other,11M,M,FALSE
May 19 2017,DOG,Boxer,,U,FALSE
May 21 2017,DOG,Shih Tzu,,U,FALSE
May 22 2017,DOG,MIXED BREED,8,F,TRUE
May 19 2017,DOG,Labrador Retriever,4MTHS,M,FALSE
May 20 2017,DOG,Pug,12Y,M,FALSE
May 20 2017,DOG,Pit Bull,,F,FALSE
May 22 2017,DOG,Mixed/Other,8,F,TRUE
May 21 2017,DOG,UNKNOWN,,U,FALSE
May 23 2017,DOG,"Jindo Dog,",10 MTHS,F,TRUE
May 20 2017,DOG,MASTIFF,2,F,FALSE
May 23 2017,DOG,Pomeranian,10M,M,TRUE
May 20 2017,DOG,American Pit Bull Mix / Pit Bull Mix,2,M,FALSE
May 21 2017,DOG,Pit Bull,9,M,TRUE
April 18 2017,DOG,Labradoodle,,U,FALSE
May 23 2017,DOG,Pit Bull,,U,FALSE
May 23 2017,DOG,German Shepherd,,U,FALSE
May 20 2017,DOG,Great Dane,,U,FALSE
May 22 2017,DOG,Chihuahua,,U,FALSE
May 24 2017,DOG,TERRIER,3,M,FALSE
May 24 2017,DOG,PLOTT HOUND,4M,M,TRUE
May 24 2017,DOG,Labrador Retriever,2,F,FALSE
May 24 2017,DOG,Chihuahua,4,F,FALSE
May 25 2017,DOG,Pit Bull,12,F,FALSE
May 27 2017,DOG,CATAHOULA TERRIER MIX,2,F,TRUE
May 27 2017,DOG,Dachshund Smooth Coat,,U,FALSE
June 01 2017,DOG,Bichon Frise,9,M,TRUE
May 30 2017,DOG,American Pit Bull Mix / Pit Bull Mix,3,M,TRUE
May 28 2017,DOG,STAFFORDSHIRE MIX,6,M,TRUE
May 27 2017,DOG,Shiba Inu,,U,FALSE
May 30 2017,DOG,Mixed/Other,,U,FALSE
June 02 2017,DOG,Bull dog,7,M,TRUE
June 01 2017,DOG,Clumber Spaniel,11,M,TRUE
May 24 2017,DOG,Jack Russ,,U,FALSE
May 24 2017,DOG,Jack Russ,,U,FALSE
June 03 2017,DOG,Pit Bull,2,M,FALSE
June 03 2017,DOG,Pit Bull,,U,FALSE
June 02 2017,DOG,Pit Bull,,U,FALSE
June 02 2017,DOG,Pit Bull,,U,FALSE
June 06 2017,DOG,Bull dog,1,M,TRUE
June 07 2017,DOG,Australian Shepherd,6M,F,TRUE
June 08 2017,DOG,TERRIER,,U,FALSE
June 08 2017,DOG,TERRIER MIX,3,M,TRUE
June 09 2017,DOG,Pit Bull,3,U,TRUE
June 09 2017,DOG,West High White Terrier,6,M,TRUE
June 12 2017,DOG,POMERANIAN MIX,9,M,TRUE
June 10 2017,DOG,CHIHUAHUA MIX,6,F,TRUE
June 02 2017,DOG,Chihuahua,,U,FALSE
June 11 2017,DOG,American Pit Bull Terrier/Pit Bull,,U,FALSE
June 06 2017,DOG,Shih Tzu,8,M,TRUE
June 10 2017,DOG,Weimaraner,3,F,TRUE
June 12 2017,DOG,Wheaton Terrier,3,F,TRUE
June 06 2017,DOG,Pit Bull,10,M,TRUE
June 11 2017,DOG,Wheaton Terrier,,M,FALSE
June 11 2017,DOG,Boston Terrier,5Y,F,TRUE
June 14 2017,DOG,American Pit Bull Mix / Pit Bull Mix,1,F,TRUE
June 15 2017,DOG,Weimaraner,,U,FALSE
June 16 2017,DOG,UNKNOWN,,U,FALSE
June 07 2017,DOG,TERRIER MIX,8,M,TRUE
June 02 2017,DOG,Mixed/Other,8,M,TRUE
May 21 2017,DOG,Australian Shepherd,2,F,TRUE
May 15 2017,DOG,Doberman Pinscher,6,F,TRUE
June 09 2017,DOG,Pit Bull,,U,FALSE
June 17 2017,DOG,American Pit Bull Mix / Pit Bull Mix,6,M,TRUE
June 18 2017,DOG,American Pit Bull Mix / Pit Bull Mix,8,M,TRUE
June 16 2017,DOG,"Schnauzer, Giant",2,M,TRUE
June 09 2017,DOG,Mixed/Other,5,M,FALSE
June 20 2017,DOG,FRENCH BULLDOG/ STAFFORSHIRE TERRIER MIX,4,F,TRUE
June 16 2017,DOG,"Bull Dog, English",6,M,TRUE
June 16 2017,DOG,MIXED,6Y,F,TRUE
June 17 2017,DOG,"Bull Dog, English",2,M,TRUE
June 20 2017,DOG,Pit Bull,3,F,FALSE
April 04 2017,DOG,Pit Bull,,U,FALSE
June 16 2017,DOG,Shih Tzu,3,F,TRUE
June 15 2017,DOG,TERRIER MIX,1,F,TRUE
June 21 2017,DOG,Jack Russ,6,M,FALSE
June 25 2017,DOG,German Shepherd,8M,U,FALSE
June 24 2017,DOG,Greyhound,11,M,FALSE
May 04 2017,DOG,Pit Bull,3,F,FALSE
June 26 2017,DOG,Beagle,,U,FALSE
June 06 2017,DOG,Siberian Husky,11 MTHS,M,FALSE
June 23 2017,DOG,Pit Bull,,U,FALSE
June 22 2017,DOG,"Poodle, Standard",8,M,FALSE
June 24 2017,DOG,Cocker Spaniel,11,F,FALSE
June 23 2017,DOG,Siberian Husky,5,F,TRUE
June 03 2017,DOG,Pit Bull,,U,FALSE
June 25 2017,DOG,Pit Bull,,M,FALSE
June 27 2017,DOG,American Pit Bull Mix / Pit Bull Mix,2,F,FALSE
June 27 2017,DOG,Pit Bull,,U,FALSE
June 22 2017,DOG,Labrador Retriever,6M,M,TRUE
June 28 2017,DOG,Chihuahua,,U,FALSE
June 27 2017,DOG,American Pit Bull Mix / Pit Bull Mix,4,M,TRUE
June 29 2017,DOG,UNKNOWN,,U,FALSE
June 30 2017,DOG,Pit Bull,2,M,FALSE
June 29 2017,DOG,Bull dog,,U,FALSE
June 29 2017,DOG,Miniature Pinscher,2,M,TRUE
June 29 2017,DOG,Pit Bull,,U,FALSE
June 28 2017,DOG,Shih Tzu,,U,FALSE
June 28 2017,DOG,German Shepherd,,U,FALSE
May 18 2017,DOG,Akita,5,M,TRUE
June 30 2017,DOG,Bichon Frise,6,M,TRUE
July 02 2017,DOG,American Pit Bull Mix / Pit Bull Mix,4,M,FALSE
July 03 2017,DOG,"Collie, Border",,U,FALSE
July 04 2017,DOG,PUGGLE,6,M,TRUE
July 04 2017,DOG,Jack Russ,2,F,FALSE
July 03 2017,DOG,Maltese,,U,FALSE
June 14 2017,DOG,Bull dog,2,M,TRUE
June 27 2017,DOG,"Poodle, Standard",,U,FALSE
July 05 2017,DOG,Labrador Retriever,15,F,FALSE
July 05 2017,DOG,Golden Retriever,,U,FALSE
July 07 2017,DOG,Mixed/Other,,U,FALSE
July 06 2017,DOG,Tibetan Terrier,5,M,TRUE
July 09 2017,DOG,PIT BULL MIX,3,M,TRUE
June 20 2017,DOG,TERRIER,,M,FALSE
July 09 2017,DOG,Yorkshire Terrier,8,M,FALSE
July 08 2017,DOG,RETREIVER,,U,FALSE
July 10 2017,DOG,Shih Tzu,,U,FALSE
July 02 2017,DOG,Shih Tzu,8,M,TRUE
July 08 2017,DOG,TERRIER,1,F,TRUE
July 08 2017,DOG,Chihuahua,3,F,TRUE
July 07 2017,DOG,Pit Bull,1,M,FALSE
July 03 2017,DOG,SHIH TZU/ COCKER SPANIEL,4,M,TRUE
July 13 2017,DOG,American Pit Bull Mix / Pit Bull Mix,4,M,FALSE
July 06 2017,DOG,American Pit Bull Mix / Pit Bull Mix,3,F,FALSE
July 11 2017,DOG,Pit Bull,,U,FALSE
July 15 2017,DOG,Yorkshire Terrier,5,M,TRUE
July 03 2017,DOG,Maltese,,U,FALSE
July 07 2017,DOG,Jack Russ,,U,FALSE
July 15 2017,DOG,American Pit Bull Terrier/Pit Bull,4,M,FALSE
July 16 2017,DOG,CHIHUAHUA SH/ RAT TERRIER,3,M,TRUE
July 18 2017,DOG,TERRIER MIX,11,M,TRUE
July 16 2017,DOG,"Schnauzer, Miniature",13,F,TRUE
July 17 2017,DOG,SHEPHERD,,U,FALSE
July 17 2017,DOG,Dachshund Smooth Coat,4M,M,FALSE
July 17 2017,DOG,Boxer,,U,FALSE
July 19 2017,DOG,MINIATURE LABRADOODLE,9M,F,TRUE
July 19 2017,DOG,Shih Tzu,4,M,FALSE
July 21 2017,DOG,Bull dog,,M,FALSE
July 22 2017,DOG,"Bull Dog, English",3,M,FALSE
July 20 2017,DOG,Bull Terrier,,U,FALSE
